id,customerId,products
1199,1376,21|8|38
1200,1378,24|136
1201,1379,111|111|111|21
1202,1380,289|91|151|231
1203,1381,28|40|73|145|20|20|14|14
1204,1382,29|29|11|11|23|23
1205,1383,15|236|236|236
1206,1385,29|29|23|23|23|82|82
1207,1386,63|2|7
1208,1387,222
1209,1388,29|215|23
1210,1389,220|220
1211,1390,241|241
1212,1391,181|148|148|170|170|170
1213,1392,11|11|107|29|29|23|192|192
1214,1393,149|210
1215,1394,29|29|29
1216,1396,196|196|196|245|245|245|20|20
1217,1397,33
1218,1398,2|61
1219,1399,15
1220,1400,263
1221,1401,241
1222,1402,213|111|43
1223,1403,11|195|29|23
1224,1404,11|11|29|29|134|134|148|148|148
1225,1405,39|109
1226,1406,111|111|111|20|20|195|256|256|287|287
1227,1407,88|264|264|23|23
1228,1408,213|213|213|6
1229,1410,156|64|39
1230,1412,23|143|11|11|29|29|107
1231,1415,174
1232,1416,29|11|23
1233,1417,20|287|67|9|9
1234,1419,280
1235,1420,9|45
1236,1424,193
1237,1426,61|100|14|14|14
1238,1427,163|163
1239,1428,24|24
1240,1429,236|236
1241,1431,15|143|168
1242,1432,33
1243,1434,38|38|36|36|8|8|79|79
1244,1436,124
1245,1437,109|268
1246,1441,234|252|252|252|143|14
1247,1442,33
1248,1445,44|43|218|239|239|239
1249,1447,111
1250,1449,77
1251,1451,25
1252,1453,173|173|173|55
1253,1454,14|14|9|257|287
1254,1455,62|138|188
1255,1456,4
1256,1457,146
1257,1458,20|20|20|135|17|88
1258,1459,20|20
1259,1460,62|62
1260,1462,215|14|127|127|127|38|8|20|162|162
1261,1463,231
1262,1464,107|29
1263,1466,201
1264,1468,26|26
1265,1469,46|46|164|164
1266,1470,120|120|120|13|13
1267,1471,148|219
1268,1473,15
1269,1474,12
1270,1475,79|8|214|38|48|20|20|20
1271,1476,29|107|11|20|11|14|14|20|29|14
1272,1481,199
1273,1483,119|53|53
1274,1485,233|181|283|73
1275,1486,234|234|234
1276,1487,196|196|18|18
1277,1488,25|135
1278,1492,238|266|266|291|25|25
1279,1493,157|297|156|56
1280,1495,23|23|29|11|11|11|188|20
1281,1496,110|110|160|160
1282,1497,23|23|23|29|29|29
1283,1498,277|277|277|246|246|246|284|284|284|33
1284,1499,115|194|175|61|20|20|20
1285,1501,154|154
1286,1504,11|11|11|234|234|234
1287,1505,26
1288,1506,299|299
1289,1507,6|6
1290,1508,267|267|210
1291,1509,44|44|44
1292,1511,173
1293,1513,217
1294,1514,193|298
1295,1516,241
1296,1517,14|14|94
1297,1518,6|6|87|87|128|128
1298,1519,70
1299,1523,195
1300,1524,160|160
1301,1525,183
1302,1527,143|56
1303,1530,222
1304,1531,211|145|21|191
1305,1533,20|11|23|107|29|84|20|29|11|23
1306,1535,67|116|14|14|14|70
1307,1536,127|163
1308,1538,170
1309,1539,17|23|11
1310,1540,192|23|107|145|145|29|29
1311,1542,46
1312,1544,70
1313,1545,16|16|44|44|60
1314,1547,297|297|159|25|25|25|111|111
1315,1550,199|195
1316,1551,11|11|152|23|23|107|107|298|47
1317,1552,118|118|118
1318,1553,91
1319,1556,211|73
1320,1559,9
1321,1562,24
1322,1564,213|213|213
1323,1565,182
1324,1566,151
1325,1569,259|157
1326,1570,170|148|148|181|181|181
1327,1571,2|2|2|33|263|263
1328,1572,149|33|13|63|7|133
1329,1573,136|115|111|111
1330,1574,14|102
1331,1575,133|196|196|13|13
1332,1576,287|42|199|48|49|49|8|8|8|180
1333,1578,29|29|29|111|11|11
1334,1579,213|213
1335,1580,183
1336,1581,273|175|190|127|244|89|70
1337,1584,20|164|199
1338,1587,234|234|234|23|23|23
1339,1589,107|107|29|29|23|23
1340,1590,4
1341,1591,117|117|117|7|196
1342,1593,2|29|29|9|9|23|23|11|11
1343,1597,109|107|23
1344,1598,8|61|150|8|29|48|107|79|11|23
1345,1600,78
1346,1601,275|14
1347,1602,14|2
1348,1603,71|71|143|143
1349,1604,61
1350,1605,11|11|11
1351,1608,94
1352,1609,15
1353,1610,20|20|2|2|47
1354,1613,45|250
1355,1614,111|111|111|283
1356,1615,94
1357,1616,196|196|196|13|43|43
1358,1617,33
1359,1618,151|151
1360,1620,66|209|43|143|111|29|29|84|84
1361,1623,182|283|283
1362,1624,40|40
1363,1625,281|138|163|3|3|151|25
1364,1626,27|25
1365,1627,40|83|26|26|33
1366,1629,247
1367,1630,154|154|7|7|24|24
1368,1631,8|8
1369,1634,179|173|109
1370,1636,265|265
1371,1638,11|11|11|231
1372,1639,97
1373,1642,17
1374,1643,263|134|134|134|15
1375,1644,286|286|94|268|86
1376,1645,43|43|17|22|250|250|265
1377,1648,292|20
1378,1650,60
1379,1651,100
1380,1656,33|111
1381,1658,44|33|33|107|107|23|44|234|44|23
1382,1660,218|66|25|272
1383,1661,2|167
1384,1662,148|148|231
1385,1663,21|33|33|199|61
1386,1664,299
1387,1667,184|184|25|160
1388,1668,231
1389,1670,218|218|218|111|111|111|280|280
1390,1672,22
1391,1673,91|91|61
1392,1676,151|209|7
1393,1677,25|21|227|143|135
1394,1680,2|47
1395,1682,175|132|132|132|213|213|248|248|248
1396,1683,39|20|8|48|48|8|48|8|39|61
1397,1686,29|11|11|11|23
1398,1688,21|106|263
1399,1689,33|33
1400,1690,186|186
1401,1691,13|13|13|9|76|76|76
1402,1692,290|211|11|135
1403,1697,94
1404,1698,199
1405,1699,158|65|65
1406,1700,263|263|263
1407,1701,159
1408,1703,246|246|246|284|284|284
1409,1704,8|94|111|15|190|2|49
1410,1705,47
1411,1706,23|23|11|11|11|107
1412,1708,86
1413,1712,236|29|11|11|236|29|14|11|236|14
1414,1713,172|120
1415,1714,107|23|11|11
1416,1715,299
1417,1716,174
1418,1717,162|107|107|29|143|23|200|20|11|11
1419,1718,12|287|287|28|287|234|76|28|133|89
1420,1719,109|107|107|107|149
1421,1720,0|0|0|102|102
1422,1721,2|2|55|33|33|33|150|150
1423,1722,120|120|120|20|20|20
1424,1725,44|44
1425,1726,267|20|50|9|47
1426,1727,264|264|264|33
1427,1728,24|149
1428,1729,13|133|57|281|114|1|257|38|8|21
1429,1730,9|9|9
1430,1734,107|107|107
1431,1737,20
1432,1738,111
1433,1739,2|29|29|23|23|11|11|195
1434,1740,273
1435,1741,227|213|213|213
1436,1742,20|14
1437,1743,133|111|43|23|23|107|33|43|23|29
1438,1744,107|51|29|23|32|32
1439,1745,11|11|23|23|23|82
1440,1746,20|12|12|12
1441,1747,2|2|91|21
1442,1748,11|11|183|183|172
1443,1749,33|33|33
1444,1750,17
1445,1751,2|2|18|18|18|229|229|229|36|36
1446,1752,67|67|70
1447,1753,20|229|14
1448,1754,11|11|11|251|111|111|111|21
1449,1758,116|196|196|196|70|13|67
1450,1759,231|31
1451,1760,231
1452,1761,11|47|263|263|1|47|11|23|40|263
1453,1762,43
1454,1763,213|213|213|133|88|198
1455,1764,127
1456,1765,67
1457,1766,114|247|247
1458,1767,54|8
1459,1768,284|284|284|246|246|246
1460,1770,21|48|38|273|273|8|33
1461,1771,47|20|20|146
1462,1772,92
1463,1774,264
1464,1778,22|22
1465,1780,17|17|92
1466,1782,150|164
1467,1783,24|9|2|2
1468,1784,38|49|66|149|166|115|111|15|15|62
1469,1785,229|24|229|277|64|26|229|24|24|26
1470,1788,25|9|213|213
1471,1789,48|36|11|11|8|136|48|8|79|11
1472,1790,112
1473,1792,43|174|14|14
1474,1793,9|9|121
1475,1794,33|97
1476,1795,84
1477,1796,61|14|15|263
1478,1797,57|57
1479,1798,9|190|190
1480,1799,23|11|162|154|284|154|11|162|154|29
1481,1800,33|17|17|95|60
1482,1801,179|23|11|2|2
1483,1802,234|0|130|40|130|234|0|40|130|0
1484,1803,157|20|20|20|227|216|201|201
1485,1804,265|66
1486,1806,193
1487,1808,6|136
1488,1809,118|2|2
1489,1810,175|263|20
1490,1811,211|144
1491,1812,6|6
1492,1813,22|237
1493,1814,111|3
1494,1815,214|143|12|29|236|20|20|11|20|11
1495,1816,12|28
1496,1817,192|192|198|14|16
1497,1818,228
1498,1819,213|213
1499,1820,15|233|175|286
1500,1821,200|107|24|128|29|29|246|87|246|87
1501,1822,287|287|24
1502,1823,17|106|44|251|251|49
1503,1824,281|60|60|297|115
1504,1825,102|133|133|14
1505,1828,298
1506,1829,289|47|268|111
1507,1834,25
1508,1836,263|263|14
1509,1837,23
1510,1838,16|55
1511,1839,2|2|111|111|111
1512,1840,23|23|11|11|29|29
1513,1841,20|234|234
1514,1842,247|247|281
1515,1844,21
1516,1845,12|12|12|154|154
1517,1847,55|55|264|166|194|14|115|261
1518,1848,11|11|11|199|20
1519,1850,115|115|115|52|52|283
1520,1852,213|213
1521,1853,81
1522,1854,23|23|107|107
1523,1855,116|116|116
1524,1856,76|92
1525,1857,234
1526,1859,263|263
1527,1861,213|213|213
1528,1862,86
1529,1864,236
1530,1865,284
1531,1866,20
1532,1867,107|107|107|298
1533,1871,29|29|133|133|133|107|107|298
1534,1872,24|66
1535,1873,11|11|162|29|29
1536,1874,44|44|15|26|26|26|20|20|20|1
1537,1875,9|9|44|44|44|182|182|182
1538,1876,196|196
1539,1879,79|264|236|48|38
1540,1880,33|33
1541,1881,33|33|33
1542,1882,1
1543,1883,2
1544,1886,133
1545,1887,23|11|11|29|29|29
1546,1888,9|9
1547,1889,11|11|11|107|107|107
1548,1890,60
1549,1892,172|51
1550,1893,52|52
1551,1894,23|23|263|11|233|179|143
1552,1895,97|161|266
1553,1897,20|20
1554,1899,29|23|23|128|135|11|11|11
1555,1903,11|11|11|234|234|234
1556,1905,86|86|86|281|20|150|144|144|144|89
1557,1910,3|3|77|281
1558,1914,133
1559,1915,20
1560,1916,111|111
1561,1917,297|39
1562,1918,20
1563,1920,6|6|20|20|88|88|88
1564,1922,20|20
1565,1923,198|20|172|31|198|26|168|109|259|9
1566,1924,290
1567,1925,23|29|133|11|169|20|20|107|11|107
1568,1926,213|213|298
1569,1927,194|63|63
1570,1929,214
1571,1933,182
1572,1935,7|7
1573,1936,49|49|190|190|47
1574,1937,51
1575,1938,77|20|20|225|225
1576,1939,23|23|94|29|29|107|107|2|102|78
1577,1940,61|195|26|26|109|220|15|99
1578,1941,241
1579,1942,15|55|159|23|23|11
1580,1944,191|145
1581,1945,196|196|297|254|178
1582,1946,107|107|107|23|23|23|44|44|44
1583,1947,11|11|11|23|23|107|20
1584,1949,18|18
1585,1951,40
1586,1952,34|34|34|227
1587,1953,157|216|229|229|229
1588,1954,111|111
1589,1955,0|20|33
1590,1956,181
1591,1957,152|178|60|60|170|196|99
1592,1958,286
1593,1959,70
1594,1960,2|263|96|47|111
1595,1961,214
1596,1962,44|33|33|264|29|11|107|264|44|107
1597,1963,277|265
1598,1966,265|3|3
1599,1967,31|31
1600,1970,182|182|182|130|130|130
1601,1971,14
1602,1973,66
1603,1974,160|51|82|59|59|298|291
1604,1976,148|107|107|29|29|170|170|170
1605,1977,94
1606,1978,91|91|196
1607,1979,196|196|196|52|99
1608,1980,77
1609,1981,136|2|2
1610,1982,17|266|210|15|259|265
1611,1984,21|114
1612,1985,77|77
1613,1986,20|15|175|97|287
1614,1988,241
1615,1992,12|12|66|66|20
1616,1994,213|16
1617,1997,192|192
1618,1998,143
1619,2000,250
1620,2001,115|36|8|180|264|264
1621,2003,11|154|23
1622,2007,259
1623,2008,17|2|2|118|28|28
1624,2009,1|1|21|76|254|20
1625,2010,32|287|29
1626,2012,24
1627,2014,196|97|43
1628,2015,0|26
1629,2017,4|50|133
1630,2019,220
1631,2020,79|194|8|49|190|48|180|190|25|38
1632,2021,20|20|20|23|107|107
1633,2022,45|9
1634,2024,33|33|33|44|44|44|111|111|111
1635,2026,9
1636,2027,289
1637,2030,133|65
1638,2032,94|97
1639,2033,14|61|135|2|281
1640,2034,11|107|29|17
1641,2036,149
1642,2037,2|2|15|233|233
1643,2038,23|23|241|48|15|79
1644,2041,14|14
1645,2042,62|277
1646,2047,51|208|208
1647,3,196|196|196
1648,3073,7|282
1649,10,14|14|94|35
1650,14,13|7|14
1651,2069,180|150|47|195
1652,2071,150|191|152|175|11|11|11
1653,2072,150|150|278|278|24|224|174
1654,2073,20|60|55|16
1655,2074,239|239|239|180|196|24|24|36|143
1656,2075,47|70|70|70
1657,2077,66|17|17|188|67
1658,2078,194|263|149|36|76
1659,2079,39
1660,2083,172|14|294|294|76|76
1661,2084,6|6|6|58
1662,2085,47|14|233
1663,2086,81|16|70|62|62|62
1664,2087,67|67|67|138|138|15
1665,2088,2
1666,2089,121|121|267
1667,2090,40|286|286|219|53|53|37|37|37|172
1668,2091,148|148|62|62
1669,2092,179|17
1670,2094,100
1671,2095,37|37|37|12|191|25|114
1672,2096,110|110|159
1673,2097,233|124
1674,2098,77|50
1675,2099,146|46|67
1676,2101,188|2|62
1677,2102,8
1678,2104,196|196
1679,2105,20|20|14|14
1680,58,17|164|46
1681,60,112|36|47|15
1682,2058,67|70|62|138
1683,2112,289|289|133|277|277|215|76|9|151
1684,2113,7|7|148|53|119|116|62|175|170
1685,2114,38|35|35|36|36|48|40
1686,2116,127|127|127|18
1687,2117,120|120
1688,2119,265|179
1689,2120,85|187|261|17|180
1690,2121,245|245|245|51|28|150|14|0|0|0
1691,2122,185|85
1692,2123,150
1693,2124,214|118|118|118
1694,2126,135|25|17|41
1695,2127,85|85|87|6|87|6|87|152|6|14
1696,2744,92
1697,2132,92|46|46
1698,2135,184|184
1699,2136,151
1700,2137,116|70|92|175|175|222|222|62|138|188
1701,2138,140|34|34|34|209|209
1702,2140,14|58|58|61|77
1703,2141,76|76
1704,2143,17|219|85|85|187|263|76|187|17|187
1705,2144,195|100|17|17
1706,2146,85|187|185
1707,2147,17|17|1|47
1708,2148,1|33|33
1709,2149,14|199|281
1710,2150,146
1711,103,110|110|273|36|8
1712,2155,61
1713,2156,278|14|246|85|187
1714,2157,142|52|4
1715,2158,17|130|130|76
1716,2159,53|53|119|119
1717,2161,88
1718,2162,70|60|12|12|12|172|35|20|175
1719,2163,46|222
1720,2164,281|70|62|120|283|188
1721,2165,17|68
1722,2166,233|233|15|15|14|269|175
1723,2167,151|151|74|114|6|233|233
1724,2169,185|187|85|47|17|17|76|76|20
1725,2170,17|17|70
1726,126,13|54
1727,2176,186|186|186|221|7|15|51|63
1728,2177,175
1729,2178,254|254|19|19|19
1730,2179,184|184|184
1731,2180,264
1732,2181,52|52|67|77|76
1733,2182,224|224
1734,2183,162|157|1
1735,2184,16|14|245|245|245
1736,23,201|251
1737,141,15|233|265|219|66|166
1738,2191,76|76|43
1739,2192,138|188|278
1740,2193,211|281|135|191
1741,2195,277|155|6
1742,2196,77|127|127|13
1743,2197,188|161
1744,2198,15|13
1745,2199,194|297|231|115|48|38|266
1746,2200,138|97|215
1747,2201,199
1748,2202,3|222|140|245|176|245|3|31|214|3
1749,2203,14|14|151|219|219|219|61
1750,2204,97|32|94
1751,2207,47|68|68
1752,2208,136|62|70|70|188|25
1753,2209,151
1754,2210,117|117
1755,2211,76
1756,2212,134|134|134|280|215|175
1757,2213,297|19
1758,2214,2|254|175|206
1759,2215,128|128
1760,2216,150|195|57
1761,2217,161
1762,2218,42|157
1763,2219,188|164|164|46|46
1764,2220,17|17|85|185|185
1765,2221,218|229|229|229|57|57|84|84|84
1766,2222,19|14|14
1767,2228,161
1768,2229,175|17|17
1769,2230,227
1770,2231,92|17|17|227|25|206
1771,2232,2|2|292
1772,2233,170|170|277|277|148|265
1773,2234,41|41|41|39
1774,2235,85|185|7|47|138|62
1775,2236,160|153
1776,2237,18|94
1777,2238,97|97|45|195
1778,2239,38|38|100|8|8|8
1779,2240,254|14|14|138|287|106|106|135|179|62
1780,2241,85|85|117|117|117|185|185|17|17
1781,2242,114
1782,2243,94|168|136|283
1783,2244,286|146|101
1784,2245,278|101|292|13|146|193|193|297
1785,2246,25|172|180|227
1786,2248,17|122|282|9
1787,2250,67|116
1788,2251,62|62|116|188|188|188|126|126
1789,2253,175|229|229|150
1790,2254,134
1791,2256,148
1792,210,77|14|7|38|109|166|38|289|36|109
1793,35,62
1794,2261,110|110|187|187|187|278
1795,2262,153|219|219|7
1796,2264,277
1797,217,17|17
1798,2266,266|297
1799,2267,1|1|76|76
1800,221,175|92
1801,2270,17|17|41|41|41
1802,2271,115
1803,2273,16
1804,2274,27|160
1805,2275,135|265|198|3|11|184|282
1806,2277,195|175
1807,2278,177|188|115|67|172|46|46|37|192|37
1808,231,208|208|8|8|8
1809,2280,17|233
1810,2281,17|17
1811,2282,150|150|150|188|70|1|1|14|14
1812,2283,17
1813,2284,135|20|25|25|4
1814,2285,278|278|278|257
1815,2287,175
1816,2288,188|173|265|46|45|149|22|164
1817,2289,161|4|231
1818,2290,34|34|34|37|37|37|25
1819,2294,151|17|1|157
1820,2297,120|183|116
1821,2298,76|76|278|7
1822,2299,6|2
1823,2300,78|130|79|36|8
1824,2302,161|181|181|227|227
1825,2303,114|224
1826,2304,99
1827,2305,77|7|7|13
1828,2306,151|151
1829,2307,278|278|278|208|265|265
1830,2743,17|17
1831,2309,51
1832,2310,82|82|82|187|187|187
1833,2311,150|114
1834,2313,38|8|48|94|79|38|14|40|194|94
1835,2315,115|153|106|175
1836,2320,289|16|170|115|23|106|85|85|115|81
1837,2321,224
1838,2322,17
1839,2323,14
1840,2324,86|129
1841,2325,62|62
1842,2326,150|150
1843,279,7|77|14|14|1
1844,2328,114|114|20
1845,2329,17|17|183|183
1846,2330,116|187|187|187|57|57|57|278
1847,2331,287|209
1848,2332,122
1849,2333,175|219|106
1850,2334,196|231
1851,2335,62|41|41|175|59
1852,2336,17|25|8|148|148|148|134|134|134|20
1853,2337,199
1854,2338,16
1855,2339,120|79|8|48|36|172
1856,2340,97|76|168|168|234
1857,2341,225
1858,2343,175|70
1859,2344,114|17|224|224
1860,2345,1|1|1|161|299
1861,2346,25
1862,299,225|24
1863,2348,25|184|184|184
1864,2349,92|196|215
1865,2352,273|211|211
1866,2353,194|48|79|8
1867,2354,17|17
1868,2355,57|57
1869,2356,121|121
1870,2357,167|14|14|14|106|106|263|263
1871,2358,15|148|148|148
1872,2359,41|14|47
1873,2360,67|67|188|70|70|70|227
1874,2362,160|184|13|97|225|151|299|14|224|151
1875,2363,115|115|115|240|264
1876,2365,143|143
1877,2366,17
1878,2367,37|37|37
1879,2369,44
1880,2372,118|118
1881,2374,70|70|7|7|7|67
1882,2375,17|17
1883,2376,97|115|19
1884,2377,254|17|135|47
1885,2379,208|244|161|6
1886,2380,1|14
1887,2381,143|85|85|85
1888,2382,174
1889,2384,4
1890,2385,12|12|12
1891,339,67|70|188|138|62
1892,2388,6|6|6|151
1893,2389,67|161|62|278|70
1894,2390,264|264|149
1895,2391,18|77|57|253
1896,2392,6|6|6|242
1897,2396,24|131
1898,2397,187|262|262|262|19
1899,2398,17|17|70|70|1|1
1900,2399,214|214|214|210|281
1901,2400,47
1902,2401,77|294|294
1903,2402,258|24|17|77
1904,2403,116|116|188|62
1905,2404,8|60|227
1906,2405,62|62|17
1907,2406,20
1908,2407,7
1909,360,8|79|36
1910,361,17
1911,2411,102|102|148|148
1912,2412,0|0|0
1913,2414,218|8|79|49|240|190|218|0|25|272
1914,2415,7|136|20
1915,2416,127|233|46|6|165|164|265|6|127|165
1916,2417,168|116|168|6|18|18|40|78|227|116
1917,2418,206
1918,2419,195|47
1919,2420,17
1920,2421,62|287
1921,2422,13|152|136|71
1922,2423,70|195|17|17|77|77
1923,2424,262|262|262
1924,2425,163|127|224|114
1925,2429,43|152
1926,2430,14
1927,2431,70|188|17|17|220
1928,2432,44|14
1929,2433,61
1930,2434,188|62|62|92|116
1931,2435,17|17|60
1932,2437,122
1933,2438,231|265
1934,2440,116|67|222|81
1935,2444,55|55|20|115
1936,2447,17|17
1937,2450,76|76
1938,2451,85|85|97|150|20
1939,2454,0|0|15|40
1940,2455,188|62|138
1941,2456,188|17|116|116|188|17|77|7|55|67
1942,2457,199
1943,2458,48|48|17
1944,2459,175
1945,2460,2
1946,413,13|13
1947,69,177|177|177|138|183|67|14|14|14
1948,2465,172|0|11|11|240|40|40|245|0|0
1949,2466,9|77|282
1950,2467,17|231|62|231|85|17|188|185|85|76
1951,2468,6|6|74|74|9
1952,2469,278
1953,2471,192|14|13
1954,2472,150|289|289|0|252
1955,2473,266|266|7
1956,2476,44|55|79|38|48
1957,430,97|37|37|37|41|41
1958,2461,254|254|4|4
1959,2480,6
1960,2483,83|83|83|268|76|76|76
1961,2484,142|142|95
1962,437,185|138|67|67|85|143|143|91
1963,2486,79|36|180|13|35|14|38|8|196
1964,2487,196
1965,2488,150
1966,2490,183
1967,2463,57|195
1968,2492,286|26
1969,446,14|14|140|13
1970,2495,175|0
1971,2496,15|279|14|47
1972,2498,32
1973,2499,11|254|254|151|151|151
1974,2500,206|256|256|17|17|281|114
1975,2501,150|254
1976,2502,120|196|240|101|175
1977,2503,254|109|188
1978,2505,152|57|283|14|117
1979,458,19
1980,2508,106|19|254
1981,2509,7|7
1982,2510,24|184
1983,2511,40|98
1984,2512,17|17
1985,2513,37|37|37|14
1986,2514,49|49|14|76|88|97|36
1987,2515,135|19|19|19
1988,2517,76|76
1989,2518,7|138|17|62
1990,2519,195|195|14|14
1991,2520,286
1992,2521,94|209|7|30|87|196|284|87|7|196
1993,2522,141|286
1994,2523,126|122|47|47|84|84|2|179
1995,2525,25
1996,2526,17|17
1997,2527,148|173|135
1998,2528,298
1999,2529,116|6|6
2000,483,191|191|62|116|268|275
2001,2533,140|15|17
2002,2535,17|17|4|4|4
2003,2536,76|249
2004,2537,4|4|4
2005,2538,246|83
2006,2539,28|2|45
2007,2541,263|263|263|106|106
2008,2542,218
2009,2544,254
2010,2545,156|195|67|67|199|188
2011,2547,210|62
2012,2549,17|17
2013,2552,162|115|115
2014,507,179|70|70|67|149|62|62
2015,2556,70|188
2016,2559,85|85
2017,2560,89|85|185|166|25
2018,2561,164|164|46|46|46
2019,2562,17
2020,2564,76|76|76|151
2021,517,61|109
2022,2566,77
2023,2567,1
2024,2568,170
2025,2569,19|19
2026,524,151
2027,2573,298|97
2028,2574,40|40|283|73|73
2029,2578,47
2030,2581,233
2031,534,283
2032,2583,47|15
2033,2585,14
2034,540,138|138|116|62|62|67|67
2035,2592,13
2036,2593,247|85|85|85|14|3|3|185|185|185
2037,2594,209|120|1|157
2038,2595,86|138|24|62|281|67|2|2|286|13
2039,2596,179|179|196|196|196|17|17|97
2040,2597,149|76
2041,2599,115|115|76|179|1|85|2|2
2042,2600,1|17|17|94|40
2043,2601,254|216|106
2044,2602,9|126|57|57|85|85|140
2045,2603,185|187|187|85
2046,2604,17|17
2047,2605,53|2|181|181
2048,2606,17|17|7|7
2049,2607,99|278|70|67|150|44
2050,2609,122
2051,2610,126|106|254|195|179
2052,2611,220
2053,2612,14|14
2054,2613,4|1
2055,566,6|6|6
2056,2615,253
2057,2617,175|40
2058,2618,265|4|67|62|265|280|280|265|16|280
2059,2620,120|256
2060,2621,296
2061,2622,254
2062,2485,40
2063,2624,162|91|149|51
2064,2625,116|62|175|268
2065,2626,165|165|165
2066,2627,251|251
2067,2628,74|267
2068,2629,25|290
2069,2630,210
2070,2632,45|9
2071,585,27|49|190
2072,2634,135|287
2073,2636,84|13
2074,2637,127|127|127
2075,2639,138|70|179|179|188|188
2076,2640,17
2077,2641,195
2078,2642,233
2079,2643,196|148|243|38
2080,2645,133|17|9
2081,2646,161
2082,2647,25|53|297|289|40|125
2083,2648,14|14|151|151
2084,2650,76|76
2085,2651,17|17|47|219
2086,2652,117|117|117|116|116|116|106
2087,606,17|14
2088,2656,117|117
2089,2657,17|17
2090,2658,17|17|6
2091,2491,179|2
2092,2660,135|14|186|194
2093,2661,115|70|116
2094,2665,149
2095,2666,151|19
2096,619,268|13|173
2097,2668,20|20|36|79|146|210|48|175|227
2098,2669,196
2099,2670,47|175|150
2100,2672,130|16|16|286|188|62|278|17|17|40
2101,625,165|239
2102,2675,299|299|117|117|117|196|196|196
2103,2676,262|262|262|62|62|222|222
2104,2679,128|128|170|170|257|257|7|181|218
2105,2680,11|29|23
2106,2681,47|136|7|7|92
2107,2683,181|181|181
2108,2686,19|229|179|179|106
2109,2687,146|266|159|31|31|180|93|93
2110,2688,210|92|84|84
2111,2690,254|19|106
2112,2692,17|17|151|188
2113,2694,62
2114,2696,76|120|15
2115,2697,284|284|284|297
2116,2700,146
2117,450,173
2118,2702,1|1
2119,2703,60|122
2120,2705,14|134|148
